grid_id,lat,lon
GRID_000190,8.782893244804434,77.08808251815016
GRID_000191,8.792893244804434,76.90808251815007
GRID_000192,8.792893244804434,76.91808251815007
GRID_000193,8.792893244804434,76.92808251815008
GRID_000194,8.792893244804434,76.93808251815008
GRID_000195,8.792893244804434,76.9680825181501
GRID_000196,8.792893244804434,76.9780825181501
GRID_000197,8.792893244804434,76.98808251815011
GRID_000198,8.792893244804434,76.99808251815011
GRID_000199,8.792893244804434,77.01808251815012
GRID_000200,8.792893244804434,77.02808251815013
GRID_000201,8.792893244804434,77.03808251815013
GRID_000202,8.792893244804434,77.06808251815015
GRID_000203,8.792893244804434,77.07808251815015
GRID_000204,8.802893244804434,76.89808251815006
GRID_000205,8.802893244804434,76.91808251815007
GRID_000206,8.802893244804434,76.95808251815009
GRID_000207,8.802893244804434,76.9680825181501
GRID_000208,8.802893244804434,76.9780825181501
GRID_000209,8.802893244804434,76.99808251815011
GRID_000210,8.802893244804434,77.00808251815012
GRID_000211,8.802893244804434,77.01808251815012
GRID_000212,8.802893244804434,77.03808251815013
GRID_000213,8.802893244804434,77.05808251815014
GRID_000214,8.802893244804434,77.06808251815015
GRID_000215,8.802893244804434,77.07808251815015
GRID_000216,8.802893244804434,77.08808251815016
GRID_000217,8.802893244804434,77.09808251815016
GRID_000218,8.812893244804433,76.95808251815009
GRID_000219,8.812893244804433,76.9780825181501
GRID_000220,8.812893244804433,76.98808251815011
GRID_000221,8.812893244804433,77.00808251815012
GRID_000222,8.812893244804433,77.01808251815012
GRID_000223,8.812893244804433,77.05808251815014
GRID_000224,8.812893244804433,77.06808251815015
GRID_000225,8.812893244804433,77.07808251815015
GRID_000226,8.812893244804433,77.08808251815016
GRID_000227,8.812893244804433,77.09808251815016
GRID_000228,8.812893244804433,77.10808251815017
GRID_000229,8.822893244804433,76.94808251815009
GRID_000230,8.822893244804433,76.9680825181501
GRID_000231,8.822893244804433,76.9780825181501
GRID_000232,8.822893244804433,76.98808251815011
GRID_000233,8.822893244804433,76.99808251815011
GRID_000234,8.822893244804433,77.00808251815012
GRID_000235,8.822893244804433,77.02808251815013
GRID_000236,8.822893244804433,77.03808251815013
GRID_000237,8.822893244804433,77.04808251815014
GRID_000238,8.822893244804433,77.06808251815015
GRID_000239,8.822893244804433,77.07808251815015
GRID_000240,8.822893244804433,77.08808251815016
GRID_000241,8.822893244804433,77.09808251815016
GRID_000242,8.822893244804433,77.10808251815017
GRID_000243,8.822893244804433,77.11808251815017
GRID_000244,8.822893244804433,77.12808251815018
GRID_000245,8.832893244804433,76.94808251815009
GRID_000246,8.832893244804433,76.95808251815009
GRID_000247,8.832893244804433,76.9680825181501
GRID_000248,8.832893244804433,76.9780825181501
GRID_000249,8.832893244804433,76.98808251815011
GRID_000250,8.832893244804433,76.99808251815011
GRID_000251,8.832893244804433,77.00808251815012
GRID_000252,8.832893244804433,77.01808251815012
GRID_000253,8.832893244804433,77.02808251815013
GRID_000254,8.832893244804433,77.03808251815013
GRID_000255,8.832893244804433,77.04808251815014
GRID_000256,8.832893244804433,77.05808251815014
GRID_000257,8.832893244804433,77.06808251815015
GRID_000258,8.832893244804433,77.07808251815015
GRID_000259,8.832893244804433,77.08808251815016
GRID_000260,8.832893244804433,77.09808251815016
GRID_000261,8.832893244804433,77.10808251815017
GRID_000262,8.832893244804433,77.11808251815017
GRID_000263,8.832893244804433,77.12808251815018
GRID_000264,8.842893244804433,76.94808251815009
GRID_000265,8.842893244804433,76.95808251815009
GRID_000266,8.842893244804433,76.9680825181501
GRID_000267,8.842893244804433,76.9780825181501
GRID_000268,8.842893244804433,76.98808251815011
GRID_000269,8.842893244804433,76.99808251815011
GRID_000270,8.842893244804433,77.00808251815012
GRID_000271,8.842893244804433,77.01808251815012
GRID_000272,8.842893244804433,77.02808251815013
GRID_000273,8.842893244804433,77.03808251815013
GRID_000274,8.842893244804433,77.04808251815014
GRID_000275,8.842893244804433,77.05808251815014
GRID_000276,8.842893244804433,77.06808251815015
GRID_000277,8.842893244804433,77.07808251815015
GRID_000278,8.842893244804433,77.08808251815016
GRID_000279,8.842893244804433,77.09808251815016
GRID_000280,8.842893244804433,77.10808251815017
GRID_000281,8.842893244804433,77.11808251815017
GRID_000282,8.842893244804433,77.12808251815018
GRID_000283,8.852893244804433,76.93808251815008
GRID_000284,8.852893244804433,76.94808251815009
GRID_000285,8.852893244804433,76.95808251815009
GRID_000286,8.852893244804433,76.9680825181501
GRID_000287,8.852893244804433,76.9780825181501
GRID_000288,8.852893244804433,76.98808251815011
GRID_000289,8.852893244804433,76.99808251815011
GRID_000290,8.852893244804433,77.00808251815012
GRID_000291,8.852893244804433,77.01808251815012
GRID_000292,8.852893244804433,77.02808251815013
GRID_000293,8.852893244804433,77.03808251815013
GRID_000294,8.852893244804433,77.04808251815014
GRID_000295,8.852893244804433,77.05808251815014
GRID_000296,8.852893244804433,77.06808251815015
GRID_000297,8.852893244804433,77.07808251815015
GRID_000298,8.852893244804433,77.08808251815016
GRID_000299,8.852893244804433,77.09808251815016
GRID_000300,8.852893244804433,77.10808251815017
GRID_000301,8.852893244804433,77.11808251815017
GRID_000302,8.852893244804433,77.12808251815018
GRID_000303,8.862893244804432,76.94808251815009
